key_date,date,year,month,day,week_date,oil_value_usd,euro_value_usd,dolar_value_brl,ipc_value_percent_a_m,nasdaq_value
2005-02-17,2005-02-17,2005,2,17,Thursday,45.42,0.763738660541801,,,2061.34
2005-02-18,2005-02-18,2005,2,18,Friday,44.51,0.764379286786182,,,2058.62
2005-02-19,2005-02-19,2005,2,19,Saturday,44.91,,,0.53,
2005-02-20,2005-02-20,2005,2,20,Sunday,45.42,,,,
2005-02-21,2005-02-21,2005,2,21,Monday,45.42,0.764321761601154,,,
2005-02-22,2005-02-22,2005,2,22,Tuesday,45.86,0.753489723291452,,,2030.32
2005-02-23,2005-02-23,2005,2,23,Wednesday,48.16,0.755822790730304,,,2031.25
2005-02-24,2005-02-24,2005,2,24,Thursday,49.24,0.756509816539557,,,2051.7
2005-02-25,2005-02-25,2005,2,25,Friday,46.09,0.754113672894599,,,2065.4
2005-02-26,2005-02-26,2005,2,26,Saturday,47.6,,,,
2005-02-27,2005-02-27,2005,2,27,Sunday,48.16,,,,
2005-02-28,2005-02-28,2005,2,28,Monday,49.24,0.754283721133024,,0.42,2051.72
2005-03-01,2005-03-01,2005,3,1,Tuesday,50.05,0.7574835389808,2.7039,,2071.25
2005-03-02,2005-03-02,2005,3,2,Wednesday,51.05,0.760132262091113,,,2067.5
2005-03-03,2005-03-03,2005,3,3,Thursday,52.89,0.7616966280274,,,2058.4
2005-03-04,2005-03-04,2005,3,4,Friday,50.13,0.754342108246605,,,2070.61
2005-03-05,2005-03-05,2005,3,5,Saturday,50.47,,,,
2005-03-06,2005-03-06,2005,3,6,Sunday,51.05,,,,
2005-03-07,2005-03-07,2005,3,7,Monday,52.89,0.755938421001823,,0.6,2090.21
2005-03-08,2005-03-08,2005,3,8,Tuesday,52.1,0.74846397318935,,,2073.55
2005-03-09,2005-03-09,2005,3,9,Wednesday,54.11,0.746061665038592,,,2061.29
2005-03-10,2005-03-10,2005,3,10,Thursday,53.04,0.744064560585468,,,2059.72
2005-03-11,2005-03-11,2005,3,11,Friday,51.87,0.742516714251562,,,2041.6
2005-03-12,2005-03-12,2005,3,12,Saturday,53.29,,,,
2005-03-13,2005-03-13,2005,3,13,Sunday,54.11,,,,
2005-03-14,2005-03-14,2005,3,14,Monday,53.04,0.746898889271826,,,2051.04
2005-03-15,2005-03-15,2005,3,15,Tuesday,53.15,0.750091653427838,,0.64,2034.98
2005-03-16,2005-03-16,2005,3,16,Wednesday,54.61,0.744229990552031,,,2015.75
2005-03-17,2005-03-17,2005,3,17,Thursday,56.03,0.746675203611562,,,2016.42
2005-03-18,2005-03-18,2005,3,18,Friday,53.68,0.750203687081406,,,2007.79
2005-03-19,2005-03-19,2005,3,19,Saturday,53.97,,,,
2005-03-20,2005-03-20,2005,3,20,Sunday,54.61,,,,
2005-03-21,2005-03-21,2005,3,21,Monday,56.03,0.758172694891614,,,2007.51
2005-03-22,2005-03-22,2005,3,22,Tuesday,55.97,0.763038053209638,,,1989.34
2005-03-23,2005-03-23,2005,3,23,Wednesday,51.52,0.769853153945346,,0.68,1990.22
2005-03-24,2005-03-24,2005,3,24,Thursday,52.35,0.771635206439196,,,1991.06
2005-03-25,2005-03-25,2005,3,25,Friday,55.79,,,,
2005-03-26,2005-03-26,2005,3,26,Saturday,55.39,,,,
2005-03-27,2005-03-27,2005,3,27,Sunday,51.52,,,,
2005-03-28,2005-03-28,2005,3,28,Monday,52.35,0.775050094528659,,,1992.52
2005-03-29,2005-03-29,2005,3,29,Tuesday,51.42,0.77282655931932,,,1973.88
2005-03-30,2005-03-30,2005,3,30,Wednesday,50.63,0.773066109148583,,,2005.67
2005-03-31,2005-03-31,2005,3,31,Thursday,53.22,0.770504547254164,,0.7,1999.23
2005-04-01,2005-04-01,2005,4,1,Friday,51.75,0.773784022452852,2.5784,,1984.81
2005-04-02,2005-04-02,2005,4,2,Saturday,51.42,,,,
2005-04-03,2005-04-03,2005,4,3,Sunday,50.63,,,,
2005-04-04,2005-04-04,2005,4,4,Monday,53.22,0.777096711990978,,,1991.07
2005-04-05,2005-04-05,2005,4,5,Tuesday,54.14,0.776132198179023,,,1999.32
2005-04-06,2005-04-06,2005,4,6,Wednesday,54.08,0.775951371689846,,,1999.14
2005-04-07,2005-04-07,2005,4,7,Thursday,52.57,0.776674975000373,,0.86,2018.79
2005-04-08,2005-04-08,2005,4,8,Friday,55.92,0.772110908722931,,,1999.35
2005-04-09,2005-04-09,2005,4,9,Saturday,54.53,,,,
2005-04-10,2005-04-10,2005,4,10,Sunday,54.08,,,,
2005-04-11,2005-04-11,2005,4,11,Monday,52.57,0.769910685224392,,,1992.12
2005-04-12,2005-04-12,2005,4,12,Tuesday,51.83,0.772767689305556,,,2005.4
2005-04-13,2005-04-13,2005,4,13,Wednesday,49.67,0.773126908428648,,,1974.37
2005-04-14,2005-04-14,2005,4,14,Thursday,50.21,0.779399656116049,,,1946.71
2005-04-15,2005-04-15,2005,4,15,Friday,51.21,0.772587727126691,,0.9,1908.15
2005-04-16,2005-04-16,2005,4,16,Saturday,51.53,,,,
2005-04-17,2005-04-17,2005,4,17,Sunday,49.67,,,,
2005-04-18,2005-04-18,2005,4,18,Monday,50.21,0.767195689602074,,,1912.92
2005-04-19,2005-04-19,2005,4,19,Tuesday,49.52,0.764555418055646,,,1932.36
2005-04-20,2005-04-20,2005,4,20,Wednesday,51.53,0.762917083154838,,,1913.76
2005-04-21,2005-04-21,2005,4,21,Thursday,51.73,,,,1962.41
2005-04-22,2005-04-22,2005,4,22,Friday,48.58,0.764789330538262,,,1932.19
2005-04-23,2005-04-23,2005,4,23,Saturday,50.79,,,0.84,
2005-04-24,2005-04-24,2005,4,24,Sunday,51.53,,,,
2005-04-25,2005-04-25,2005,4,25,Monday,51.73,0.767665124744066,,,1950.78
2005-04-26,2005-04-26,2005,4,26,Tuesday,53.51,0.769261108852495,,,1927.44
2005-04-27,2005-04-27,2005,4,27,Wednesday,51.29,0.772229765557234,,,1930.43
2005-04-28,2005-04-28,2005,4,28,Thursday,50.74,0.774623009839067,,,1904.18
2005-04-29,2005-04-29,2005,4,29,Friday,53.1,0.775710958568277,,,1921.65
2005-04-30,2005-04-30,2005,4,30,Saturday,52.47,,,0.88,
2005-05-01,2005-05-01,2005,5,1,Sunday,51.29,,2.452,,
2005-05-02,2005-05-02,2005,5,2,Monday,50.74,0.776312377282999,,,1928.65
2005-05-03,2005-05-03,2005,5,3,Tuesday,50.61,0.775651364764268,,,1933.07
2005-05-04,2005-05-04,2005,5,4,Wednesday,50.36,0.771158996076478,,,1962.23
2005-05-05,2005-05-05,2005,5,5,Thursday,49.81,0.770683616066133,,,1961.8
2005-05-06,2005-05-06,2005,5,6,Friday,50.89,0.779156594825265,,,1967.35
2005-05-07,2005-05-07,2005,5,7,Saturday,49.48,,,1.03,
2005-05-08,2005-05-08,2005,5,8,Sunday,50.36,,,,
2005-05-09,2005-05-09,2005,5,9,Monday,49.81,0.777338144310302,,,1979.67
2005-05-10,2005-05-10,2005,5,10,Tuesday,49.7,0.775771995417752,,,1962.77
2005-05-11,2005-05-11,2005,5,11,Wednesday,48.91,0.779823460007193,,,1971.55
2005-05-12,2005-05-12,2005,5,12,Thursday,47.4,0.786634113648332,,,1963.88
2005-05-13,2005-05-13,2005,5,13,Friday,49.71,0.790869876865576,,,1976.78
2005-05-14,2005-05-14,2005,5,14,Saturday,50.61,,,,
2005-05-15,2005-05-15,2005,5,15,Sunday,48.91,,,1.03,
2005-05-16,2005-05-16,2005,5,16,Monday,47.4,0.790119991579538,,,1994.43
2005-05-17,2005-05-17,2005,5,17,Tuesday,46.85,0.792121936717197,,,2004.15
2005-05-18,2005-05-18,2005,5,18,Wednesday,47.35,0.787321553550713,,,2030.65
2005-05-19,2005-05-19,2005,5,19,Thursday,46.92,0.789994735091102,,,2042.58
2005-05-20,2005-05-20,2005,5,20,Friday,46.42,0.794631700232064,,,2046.42
2005-05-21,2005-05-21,2005,5,21,Saturday,47.31,,,,
2005-05-22,2005-05-22,2005,5,22,Sunday,47.35,,,,
2005-05-23,2005-05-23,2005,5,23,Monday,46.92,0.79337974088392,,0.99,2056.65
2005-05-24,2005-05-24,2005,5,24,Tuesday,46.91,0.793443072344203,,,2061.62
2005-05-25,2005-05-25,2005,5,25,Wednesday,49.24,0.798784394250513,,,2050.12
2005-05-26,2005-05-26,2005,5,26,Thursday,49.71,,,,2071.24
2005-05-27,2005-05-27,2005,5,27,Friday,47.28,0.793567639257294,,,2075.73
2005-05-28,2005-05-28,2005,5,28,Saturday,47.29,,,,
2005-05-29,2005-05-29,2005,5,29,Sunday,49.24,,,,
2005-05-30,2005-05-30,2005,5,30,Monday,49.71,0.800627467877617,,,
2005-05-31,2005-05-31,2005,5,31,Tuesday,49.42,0.811543512682266,,0.79,2068.22
2005-06-01,2005-06-01,2005,6,1,Wednesday,50.46,0.818733164997354,2.4127,,2087.86
2005-06-02,2005-06-02,2005,6,2,Thursday,51.3,0.814731278719429,,,2097.8
2005-06-03,2005-06-03,2005,6,3,Friday,49.33,0.818131056226294,,,2071.43
2005-06-04,2005-06-04,2005,6,4,Saturday,49.3,,,,
2005-06-05,2005-06-05,2005,6,5,Sunday,50.46,,,,
2005-06-06,2005-06-06,2005,6,6,Monday,51.3,0.814665031325621,,,2075.76
2005-06-07,2005-06-07,2005,6,7,Tuesday,51.9,0.814132967559617,,0.61,2067.16
2005-06-08,2005-06-08,2005,6,8,Wednesday,51.92,0.817794655452522,,,2060.18
2005-06-09,2005-06-09,2005,6,9,Thursday,51.36,0.818061708756754,,,2076.91
2005-06-10,2005-06-10,2005,6,10,Friday,52.61,0.825217631937799,,,2063.0
2005-06-11,2005-06-11,2005,6,11,Saturday,51.62,,,,
2005-06-12,2005-06-12,2005,6,12,Sunday,51.92,,,,
2005-06-13,2005-06-13,2005,6,13,Monday,51.36,0.825557945684324,,,2068.96
2005-06-14,2005-06-14,2005,6,14,Tuesday,51.98,0.830910200338841,,,2069.04
2005-06-15,2005-06-15,2005,6,15,Wednesday,54.12,0.825627365386109,,0.24,2074.92
2005-06-16,2005-06-16,2005,6,16,Thursday,54.3,0.826446563684376,,,2089.15
2005-06-17,2005-06-17,2005,6,17,Friday,52.0,0.814597444252982,,,2090.11
2005-06-18,2005-06-18,2005,6,18,Saturday,53.52,,,,
2005-06-19,2005-06-19,2005,6,19,Sunday,54.12,,,,
2005-06-20,2005-06-20,2005,6,20,Monday,54.3,0.823179463820477,,,2088.13
2005-06-21,2005-06-21,2005,6,21,Tuesday,56.92,0.821219323457882,,,2091.07
2005-06-22,2005-06-22,2005,6,22,Wednesday,56.06,0.824538212683063,,,2092.03
2005-06-23,2005-06-23,2005,6,23,Thursday,57.03,0.830977992902729,,0.04,2070.66
2005-06-24,2005-06-24,2005,6,24,Friday,57.1,0.826376775479691,,,2053.27
2005-06-25,2005-06-25,2005,6,25,Saturday,57.36,,,,
2005-06-26,2005-06-26,2005,6,26,Sunday,56.06,,,,
2005-06-27,2005-06-27,2005,6,27,Monday,57.03,0.822234490373335,,,2045.2
2005-06-28,2005-06-28,2005,6,28,Tuesday,57.21,0.828021471106265,,,2069.89
2005-06-29,2005-06-29,2005,6,29,Wednesday,55.42,0.82808796742364,,,2068.89
2005-06-30,2005-06-30,2005,6,30,Thursday,55.36,0.825901484964123,,-0.05,2056.96
2005-07-01,2005-07-01,2005,7,1,Friday,58.5,0.836539730199088,2.3727,,2057.37
2005-07-02,2005-07-02,2005,7,2,Saturday,57.75,,,,
2005-07-03,2005-07-03,2005,7,3,Sunday,55.42,,,,
2005-07-04,2005-07-04,2005,7,4,Monday,55.36,0.840334645599538,,,
2005-07-05,2005-07-05,2005,7,5,Tuesday,56.41,0.839067623858903,,,2078.75
2005-07-06,2005-07-06,2005,7,6,Wednesday,58.38,0.838643349380342,,,2068.65
2005-07-07,2005-07-07,2005,7,7,Thursday,57.55,0.837452238230448,,0.06,2075.66
2005-07-08,2005-07-08,2005,7,8,Friday,57.13,0.836470879101473,,,2112.88
2005-07-09,2005-07-09,2005,7,9,Saturday,57.86,,,,
2005-07-10,2005-07-10,2005,7,10,Sunday,58.38,,,,
2005-07-11,2005-07-11,2005,7,11,Monday,57.55,0.82843073322218,,,2135.43
2005-07-12,2005-07-12,2005,7,12,Tuesday,59.0,0.81732721087483,,,2143.15
2005-07-13,2005-07-13,2005,7,13,Wednesday,58.33,0.82733496108545,,,2144.11
2005-07-14,2005-07-14,2005,7,14,Thursday,56.79,0.826925452139391,,,2152.82
2005-07-15,2005-07-15,2005,7,15,Friday,56.1,0.830713392005841,,0.14,2156.78
2005-07-16,2005-07-16,2005,7,16,Saturday,58.95,,,,
2005-07-17,2005-07-17,2005,7,17,Sunday,58.33,,,,
2005-07-18,2005-07-18,2005,7,18,Monday,56.79,0.829601361309477,,,2144.87
2005-07-19,2005-07-19,2005,7,19,Tuesday,56.98,0.830495199685295,,,2173.18
2005-07-20,2005-07-20,2005,7,20,Wednesday,56.39,0.822367040988994,,,2188.57
2005-07-21,2005-07-21,2005,7,21,Thursday,55.59,0.822099206878868,,,2178.6
2005-07-22,2005-07-22,2005,7,22,Friday,56.25,0.829050435268052,,0.12,2179.74
2005-07-23,2005-07-23,2005,7,23,Saturday,56.75,,,,
2005-07-24,2005-07-24,2005,7,24,Sunday,56.39,,,,
2005-07-25,2005-07-25,2005,7,25,Monday,55.59,0.828707036861375,,,2166.74
2005-07-26,2005-07-26,2005,7,26,Tuesday,56.98,0.831394447029626,,,2175.99
2005-07-27,2005-07-27,2005,7,27,Wednesday,58.34,0.828019651024903,,,2186.22
2005-07-28,2005-07-28,2005,7,28,Thursday,58.28,0.823792008764975,,,2198.44
2005-07-29,2005-07-29,2005,7,29,Friday,57.51,0.824401313248358,,,2184.83
2005-07-30,2005-07-30,2005,7,30,Saturday,58.58,,,,
2005-07-31,2005-07-31,2005,7,31,Sunday,58.34,,,0.13,
2005-08-01,2005-08-01,2005,8,1,Monday,58.28,0.820613847448972,2.3598,,2195.38
2005-08-02,2005-08-02,2005,8,2,Tuesday,59.77,0.819806354283166,,,2218.15
2005-08-03,2005-08-03,2005,8,3,Wednesday,60.04,0.810700078440161,,,2216.81
2005-08-04,2005-08-04,2005,8,4,Thursday,60.62,0.807232670268529,,,2191.32
2005-08-05,2005-08-05,2005,8,5,Friday,60.56,0.809913744503326,,,2177.91
2005-08-06,2005-08-06,2005,8,6,Saturday,60.13,,,,
2005-08-07,2005-08-07,2005,8,7,Sunday,60.04,,,0.06,
2005-08-08,2005-08-08,2005,8,8,Monday,60.62,0.809191859039479,,,2164.39
2005-08-09,2005-08-09,2005,8,9,Tuesday,60.73,0.808079750361264,,,2174.19
2005-08-10,2005-08-10,2005,8,10,Wednesday,63.77,0.807689851637943,,,2157.81
2005-08-11,2005-08-11,2005,8,11,Thursday,65.9,0.803987840763978,,,2174.55
2005-08-12,2005-08-12,2005,8,12,Friday,62.56,0.80379466324732,,,2156.9
2005-08-13,2005-08-13,2005,8,13,Saturday,62.79,,,,
2005-08-14,2005-08-14,2005,8,14,Sunday,63.77,,,,
2005-08-15,2005-08-15,2005,8,15,Monday,65.9,0.808538989170921,,-0.2,2167.04
2005-08-16,2005-08-16,2005,8,16,Tuesday,67.26,0.809193085165139,,,2137.06
2005-08-17,2005-08-17,2005,8,17,Wednesday,63.41,0.815261336859238,,,2145.15
2005-08-18,2005-08-18,2005,8,18,Thursday,61.75,0.820883082244588,,,2136.08
2005-08-19,2005-08-19,2005,8,19,Friday,66.68,0.821894657143919,,,2135.56
2005-08-20,2005-08-20,2005,8,20,Saturday,65.1,,,,
2005-08-21,2005-08-21,2005,8,21,Sunday,63.41,,,,
2005-08-22,2005-08-22,2005,8,22,Monday,61.75,0.817595938561211,,-0.33,2141.41
2005-08-23,2005-08-23,2005,8,23,Tuesday,64.21,0.817795546022847,,,2137.25
2005-08-24,2005-08-24,2005,8,24,Wednesday,65.25,0.81486288381101,,,2128.91
2005-08-25,2005-08-25,2005,8,25,Thursday,65.88,0.813007856982099,,,2134.37
2005-08-26,2005-08-26,2005,8,26,Friday,65.87,0.814132000796283,,,2120.77
2005-08-27,2005-08-27,2005,8,27,Saturday,65.16,,,,
2005-08-28,2005-08-28,2005,8,28,Sunday,65.25,,,,
2005-08-29,2005-08-29,2005,8,29,Monday,65.88,0.817794833867851,,,2137.65
2005-08-30,2005-08-30,2005,8,30,Tuesday,66.23,0.817863361531184,,,2129.76
2005-08-31,2005-08-31,2005,8,31,Wednesday,66.8,0.810899821949906,,-0.44,2152.09
2005-09-01,2005-09-01,2005,9,1,Thursday,66.79,0.798848883884036,2.2936,,2147.9
2005-09-02,2005-09-02,2005,9,2,Friday,64.77,0.797319693582034,,,2141.07
2005-09-03,2005-09-03,2005,9,3,Saturday,66.15,,,,
2005-09-04,2005-09-04,2005,9,4,Sunday,66.8,,,,
2005-09-05,2005-09-05,2005,9,5,Monday,66.79,0.798085553949144,,,
2005-09-06,2005-09-06,2005,9,6,Tuesday,65.95,0.801344875933128,,,2166.86
2005-09-07,2005-09-07,2005,9,7,Wednesday,63.6,,,-0.32,2172.03
2005-09-08,2005-09-08,2005,9,8,Thursday,61.66,0.806452173610749,,,2166.03
2005-09-09,2005-09-09,2005,9,9,Friday,64.16,0.805997245523976,,,2175.51
2005-09-10,2005-09-10,2005,9,10,Saturday,64.16,,,,
2005-09-11,2005-09-11,2005,9,11,Sunday,63.6,,,,
2005-09-12,2005-09-12,2005,9,12,Monday,61.66,0.81439846086871,,,2182.83
2005-09-13,2005-09-13,2005,9,13,Tuesday,62.62,0.814729485581434,,,2171.75
2005-09-14,2005-09-14,2005,9,14,Wednesday,61.7,0.814266792942089,,,2149.33
2005-09-15,2005-09-15,2005,9,15,Thursday,61.9,0.818061919878848,,-0.2,2146.15
2005-09-16,2005-09-16,2005,9,16,Friday,60.69,0.816527772339085,,,2160.35
2005-09-17,2005-09-17,2005,9,17,Saturday,61.31,,,,
2005-09-18,2005-09-18,2005,9,18,Sunday,61.7,,,,
2005-09-19,2005-09-19,2005,9,19,Monday,61.9,0.824131342896927,,,2145.26
2005-09-20,2005-09-20,2005,9,20,Tuesday,60.48,0.825218279368824,,,2131.33
2005-09-21,2005-09-21,2005,9,21,Wednesday,64.31,0.817392736673995,,,2106.64
2005-09-22,2005-09-22,2005,9,22,Thursday,64.64,0.822976199088476,,-0.08,2110.78
2005-09-23,2005-09-23,2005,9,23,Friday,64.04,0.830565635630614,,,2116.84
2005-09-24,2005-09-24,2005,9,24,Saturday,62.98,,,,
2005-09-25,2005-09-25,2005,9,25,Sunday,64.31,,,,
2005-09-26,2005-09-26,2005,9,26,Monday,64.64,0.828226371361404,,,2121.46
2005-09-27,2005-09-27,2005,9,27,Tuesday,62.17,0.832292951753382,,,2116.42
2005-09-28,2005-09-28,2005,9,28,Wednesday,62.81,0.831303728911576,,,2115.4
2005-09-29,2005-09-29,2005,9,29,Thursday,62.02,0.830564039758343,,,2141.22
2005-09-30,2005-09-30,2005,9,30,Friday,61.73,0.831739496584636,,0.09,2151.69
2005-10-01,2005-10-01,2005,10,1,Saturday,62.56,,2.2557,,
2005-10-02,2005-10-02,2005,10,2,Sunday,62.81,,,,
2005-10-03,2005-10-03,2005,10,3,Monday,62.02,0.838995113780192,,,2155.43
2005-10-04,2005-10-04,2005,10,4,Tuesday,61.7,0.838433956126543,,,2139.36
2005-10-05,2005-10-05,2005,10,5,Wednesday,59.33,0.836541581850901,,,2103.02
2005-10-06,2005-10-06,2005,10,6,Thursday,57.2,0.820613218879196,,,2084.08
2005-10-07,2005-10-07,2005,10,7,Friday,61.64,0.824741516605986,,0.39,2090.35
2005-10-08,2005-10-08,2005,10,8,Saturday,59.17,,,,
2005-10-09,2005-10-09,2005,10,9,Sunday,59.33,,,,
2005-10-10,2005-10-10,2005,10,10,Monday,57.2,0.82911994903194,,,2078.92
2005-10-11,2005-10-11,2005,10,11,Tuesday,57.29,0.833818306622497,,,2061.09
2005-10-12,2005-10-12,2005,10,12,Wednesday,59.91,,,,2037.47
2005-10-13,2005-10-13,2005,10,13,Thursday,59.48,0.831254615121802,,,2047.22
2005-10-14,2005-10-14,2005,10,14,Friday,57.01,0.827199735425432,,,2064.83
2005-10-15,2005-10-15,2005,10,15,Saturday,58.1,,,0.47,
2005-10-16,2005-10-16,2005,10,16,Sunday,59.91,,,,
2005-10-17,2005-10-17,2005,10,17,Monday,59.48,0.830703935363266,,,2070.3
2005-10-18,2005-10-18,2005,10,18,Tuesday,58.45,0.836400695849541,,,2056.0
2005-10-19,2005-10-19,2005,10,19,Wednesday,58.13,0.835421733198885,,,2091.24
2005-10-20,2005-10-20,2005,10,20,Thursday,57.04,0.83409831678863,,,2068.11
2005-10-21,2005-10-21,2005,10,21,Friday,59.81,0.837310179115896,,,2082.21
2005-10-22,2005-10-22,2005,10,22,Saturday,58.85,,,0.48,
2005-10-23,2005-10-23,2005,10,23,Sunday,58.13,,,,
2005-10-24,2005-10-24,2005,10,24,Monday,57.04,0.834864822974559,,,2115.83
2005-10-25,2005-10-25,2005,10,25,Tuesday,56.94,0.825287708620677,,,2109.45
2005-10-26,2005-10-26,2005,10,26,Wednesday,58.56,0.828226555246054,,,2100.05
2005-10-27,2005-10-27,2005,10,27,Thursday,58.1,0.824267390018324,,,2063.81
2005-10-28,2005-10-28,2005,10,28,Friday,57.64,0.828911333292114,,,2089.88
2005-10-29,2005-10-29,2005,10,29,Saturday,58.72,,,,
2005-10-30,2005-10-30,2005,10,30,Sunday,58.56,,,,
2005-10-31,2005-10-31,2005,10,31,Monday,58.1,0.834307920059216,,0.42,2120.3
2005-11-01,2005-11-01,2005,11,1,Tuesday,59.47,0.833055845376311,2.21,,2114.05
2005-11-02,2005-11-02,2005,11,2,Wednesday,58.53,,,,2144.31
2005-11-03,2005-11-03,2005,11,3,Thursday,59.55,0.835352900697125,,,2160.22
2005-11-04,2005-11-04,2005,11,4,Friday,58.47,0.845664594761148,,,2169.43
2005-11-05,2005-11-05,2005,11,5,Saturday,56.69,,,,
2005-11-06,2005-11-06,2005,11,6,Sunday,58.53,,,,
2005-11-07,2005-11-07,2005,11,7,Monday,59.55,0.848536945452022,,0.5,2178.24
2005-11-08,2005-11-08,2005,11,8,Tuesday,60.48,0.848896303802541,,,2172.07
2005-11-09,2005-11-09,2005,11,9,Wednesday,57.71,0.850413126052394,,,2175.81
2005-11-10,2005-11-10,2005,11,10,Thursday,55.85,0.852370001527896,,,2196.68
2005-11-11,2005-11-11,2005,11,11,Friday,58.19,0.854407507316553,,,2202.47
2005-11-12,2005-11-12,2005,11,12,Saturday,57.89,,,,
2005-11-13,2005-11-13,2005,11,13,Sunday,57.71,,,,
2005-11-14,2005-11-14,2005,11,14,Monday,55.85,0.854700854700855,,,2200.95
2005-11-15,2005-11-15,2005,11,15,Tuesday,54.3,,,0.49,2186.74
2005-11-16,2005-11-16,2005,11,16,Wednesday,53.68,0.854919659183753,,,2187.93
2005-11-17,2005-11-17,2005,11,17,Thursday,53.8,0.850122468022239,,,2220.46
2005-11-18,2005-11-18,2005,11,18,Friday,54.1,0.849907298162818,,,2227.07
2005-11-19,2005-11-19,2005,11,19,Saturday,54.45,,,,
2005-11-20,2005-11-20,2005,11,20,Sunday,53.68,,,,
2005-11-21,2005-11-21,2005,11,21,Monday,53.8,0.852879202682334,,,2241.67
2005-11-22,2005-11-22,2005,11,22,Tuesday,52.84,0.852369755281164,,0.55,2253.56
2005-11-23,2005-11-23,2005,11,23,Wednesday,53.73,0.84752823200612,,,2259.98
2005-11-24,2005-11-24,2005,11,24,Thursday,53.41,0.848537723324356,,,
2005-11-25,2005-11-25,2005,11,25,Friday,53.36,0.853607254266316,,,2263.01
2005-11-26,2005-11-26,2005,11,26,Saturday,54.21,,,,
2005-11-27,2005-11-27,2005,11,27,Sunday,53.73,,,,
2005-11-28,2005-11-28,2005,11,28,Monday,53.41,0.844381427736099,,,2239.37
2005-11-29,2005-11-29,2005,11,29,Tuesday,53.15,0.848033087951603,,,2232.71
2005-11-30,2005-11-30,2005,11,30,Wednesday,53.25,0.848033998209407,,0.57,2232.82
2005-12-01,2005-12-01,2005,12,1,Thursday,53.65,0.853315992797008,2.2847,,2267.17
2005-12-02,2005-12-02,2005,12,2,Friday,52.91,0.852951752028858,,,2273.37
2005-12-03,2005-12-03,2005,12,3,Saturday,53.24,,,,
2005-12-04,2005-12-04,2005,12,4,Sunday,53.25,,,,
2005-12-05,2005-12-05,2005,12,5,Monday,53.65,0.846309722853599,,,2257.64
2005-12-06,2005-12-06,2005,12,6,Tuesday,54.91,0.847746224269637,,,2260.76
2005-12-07,2005-12-07,2005,12,7,Wednesday,55.17,0.853532960858858,,0.66,2252.01
2005-12-08,2005-12-08,2005,12,8,Thursday,56.26,0.844738660527833,,,2246.46
2005-12-09,2005-12-09,2005,12,9,Friday,56.05,0.845379151381848,,,2256.73
2005-12-10,2005-12-10,2005,12,10,Saturday,55.68,,,,
2005-12-11,2005-12-11,2005,12,11,Sunday,55.17,,,,
2005-12-12,2005-12-12,2005,12,12,Monday,56.26,0.835350910862441,,,2260.95
2005-12-13,2005-12-13,2005,12,13,Tuesday,57.18,0.838081159980092,,,2265.0
2005-12-14,2005-12-14,2005,12,14,Wednesday,59.59,0.832155186585566,,,2262.59
2005-12-15,2005-12-15,2005,12,15,Thursday,59.67,0.835979491063755,,0.61,2260.63
2005-12-16,2005-12-16,2005,12,16,Friday,57.23,0.833125254153855,,,2252.48
2005-12-17,2005-12-17,2005,12,17,Saturday,59.16,,,,
2005-12-18,2005-12-18,2005,12,18,Sunday,59.59,,,,
2005-12-19,2005-12-19,2005,12,19,Monday,59.67,0.833819303435047,,,2222.74
2005-12-20,2005-12-20,2005,12,20,Tuesday,58.11,0.844168208518206,,,2222.42
2005-12-21,2005-12-21,2005,12,21,Wednesday,56.05,0.845593736883406,,,2231.66
2005-12-22,2005-12-22,2005,12,22,Thursday,57.3,0.842957710739428,,0.49,2246.49
2005-12-23,2005-12-23,2005,12,23,Friday,56.09,0.842671463973239,,,2249.42
2005-12-24,2005-12-24,2005,12,24,Saturday,56.08,,,,
2005-12-25,2005-12-25,2005,12,25,Sunday,56.05,,,,
2005-12-26,2005-12-26,2005,12,26,Monday,57.3,0.843312074276541,,,
2005-12-27,2005-12-27,2005,12,27,Tuesday,56.28,0.843667295430584,,,2226.89
2005-12-28,2005-12-28,2005,12,28,Wednesday,56.91,0.844666654676906,,,2228.94
2005-12-29,2005-12-29,2005,12,29,Thursday,57.72,0.844667376359995,,,2218.16
2005-12-30,2005-12-30,2005,12,30,Friday,56.54,0.845307957602788,,,2205.32
2006-01-01,2006-01-01,2006,1,1,Sunday,56.91,,2.2731,,
2006-01-02,2006-01-02,2006,1,2,Monday,57.72,0.846024913750348,,,
